command,mean,stddev,median,user,system,min,max,parameter_D,parameter_N,parameter_name
./run.sh 1brc_parallel_mmap2b 16 24,2.097274162686667,0.005672448633599385,2.0997185760200003,28.9295398,0.5228155000000001,2.09078932302,2.1013145890200002,24,16,parallel_mmap2b
./run.sh 1brc_parallel_mmap3 16 24,1.8368723893533332,0.013546516645281849,1.84296883402,24.89148746666667,0.5499864999999999,1.82134886602,1.84629946802,24,16,parallel_mmap3
./run.sh 1brc_parallel_ptr2b 16 24,6.3230402706866675,0.1447506008937995,6.3937914110200005,21.439684466666666,2.6686338333333333,6.15652186402,6.41880753702,24,16,parallel_ptr2b
./run.sh 1brc_parallel_ptr3b 16 24,2.4191547863533334,0.01524205321149519,2.42787731202,30.602013133333333,3.9358321666666662,2.40155500602,2.4280320410200003,24,16,parallel_ptr3b
./run.sh 1brc_parallel_ptr4 16 24,2.080691879686667,0.07858602802619762,2.03669099702,25.746380799999997,4.003718833333333,2.03396310202,2.1714215400200003,24,16,parallel_ptr4
./run.sh 1brc_parallel_mmap2b 24 24,2.22906071902,0.03933643925701586,2.21110704202,29.045063466666665,0.48171116666666663,2.2019044070200002,2.27417070802,24,24,parallel_mmap2b
./run.sh 1brc_parallel_mmap3 24 24,1.9173128173533334,0.012058646943863154,1.91386863302,24.761176799999998,0.5475475,1.9073509820199999,1.93071883702,24,24,parallel_mmap3
./run.sh 1brc_parallel_ptr2b 24 24,3.842673490353333,0.1077409072669144,3.8745044240200004,23.248084133333332,3.4876818333333333,3.72260334602,3.9309127010200005,24,24,parallel_ptr2b
./run.sh 1brc_parallel_ptr3b 24 24,2.5250160396866668,0.057871941993360314,2.49316553902,29.88333613333333,3.0691971666666666,2.49006574702,2.59181683302,24,24,parallel_ptr3b
./run.sh 1brc_parallel_ptr4 24 24,2.17617487002,0.07317719920937556,2.15354150502,25.317121466666666,3.2343501666666667,2.1169883570200003,2.25799474802,24,24,parallel_ptr4
./run.sh 1brc_parallel_mmap2b 32 24,2.143585931686667,0.029193718949836092,2.1287324780200003,29.346066466666667,0.5396335,2.12480570502,2.17721961202,24,32,parallel_mmap2b
./run.sh 1brc_parallel_mmap3 32 24,1.88539149402,0.016638412704802416,1.8860035850199999,25.0554578,0.5429185,1.8684554820200001,1.90171541502,24,32,parallel_mmap3
./run.sh 1brc_parallel_ptr2b 32 24,2.9010524103533335,0.0484322118367889,2.90044728202,29.098859466666664,3.7742981666666666,2.85292559802,2.94978435102,24,32,parallel_ptr2b
./run.sh 1brc_parallel_ptr3b 32 24,2.45327384802,0.04739751322009535,2.44888844902,30.682530466666666,3.018474833333333,2.40822143702,2.50271165802,24,32,parallel_ptr3b
./run.sh 1brc_parallel_ptr4 32 24,2.2340392670200004,0.019533897355501446,2.22542816402,25.93401213333333,3.509340833333333,2.2202904610200003,2.2563991760200004,24,32,parallel_ptr4
./run.sh 1brc_parallel_mmap2b 16 32,2.070212400686667,0.013296134404275487,2.06774256002,29.375973466666665,0.4581058333333334,2.0583243600200003,2.08457028202,32,16,parallel_mmap2b
./run.sh 1brc_parallel_mmap3 16 32,1.81223936802,0.010641893538444113,1.80732984902,25.05206613333333,0.5038995000000001,1.8049384950199998,1.82444976002,32,16,parallel_mmap3
./run.sh 1brc_parallel_ptr2b 16 32,7.369882800353333,0.13298674914560837,7.40145335302,21.0337018,2.1302828333333332,7.22395164202,7.48424340602,32,16,parallel_ptr2b
./run.sh 1brc_parallel_ptr3b 16 32,2.3365574913533336,0.03305190401353445,2.3285816500200003,30.737235466666665,3.4846211666666664,2.3082233170200004,2.37286750702,32,16,parallel_ptr3b
./run.sh 1brc_parallel_ptr4 16 32,2.048094108686667,0.022017097642112623,2.04069970402,25.894159466666665,3.6450011666666664,2.0307260630200004,2.0728565590200003,32,16,parallel_ptr4
./run.sh 1brc_parallel_mmap2b 24 32,2.2235507773533336,0.005832823371479965,2.2247587390200003,28.74696613333333,0.48745449999999996,2.2172085520200002,2.2286850410200003,32,24,parallel_mmap2b
./run.sh 1brc_parallel_mmap3 24 32,1.9517046993533331,0.04603274094312159,1.95640638202,24.731840133333332,0.5209381666666667,1.9035015530200001,1.99520616302,32,24,parallel_mmap3
./run.sh 1brc_parallel_ptr2b 24 32,4.28668689002,0.04868804171003764,4.25911509902,22.2039688,2.870510166666666,4.25804198702,4.34290358402,32,24,parallel_ptr2b
./run.sh 1brc_parallel_ptr3b 24 32,2.394270027353333,0.016011181738915362,2.39312152402,29.819087799999995,2.679361833333333,2.37886402102,2.4108245370200003,32,24,parallel_ptr3b
./run.sh 1brc_parallel_ptr4 24 32,2.133740023686667,0.032228795770158844,2.14834488202,25.47948546666667,2.9608284999999994,2.09679440202,2.15608078702,32,24,parallel_ptr4
./run.sh 1brc_parallel_mmap2b 32 32,2.1756428893533335,0.0383102159247072,2.16287634802,29.186090800000002,0.5868788333333333,2.1453459990200003,2.21870632102,32,32,parallel_mmap2b
./run.sh 1brc_parallel_mmap3 32 32,1.8702906126866665,0.025440750732756902,1.86543216302,25.112674799999997,0.5538504999999999,1.84762943302,1.89781024202,32,32,parallel_mmap3
./run.sh 1brc_parallel_ptr2b 32 32,3.092244834686667,0.04074773787236157,3.0798430740200002,26.425294466666667,2.9842344999999995,3.05913890402,3.1377525260200003,32,32,parallel_ptr2b
./run.sh 1brc_parallel_ptr3b 32 32,2.4233162363533336,0.06039266563015326,2.40551989102,30.47013613333333,2.8267141666666666,2.37382141602,2.49060740202,32,32,parallel_ptr3b
./run.sh 1brc_parallel_ptr4 32 32,2.1290273906866672,0.011097249059958986,2.1276363220200003,25.779994799999997,3.0776141666666663,2.1186912600200003,2.1407545900200002,32,32,parallel_ptr4
./run.sh 1brc_parallel_mmap2b 16 48,2.052253801686667,0.013836257705981809,2.0474552310200003,29.16829746666666,0.5187805,2.04145565102,2.06785052302,48,16,parallel_mmap2b
./run.sh 1brc_parallel_mmap3 16 48,1.8124395733533334,0.025204295077901798,1.80337320002,24.9729578,0.5019245,1.79302266302,1.84092285702,48,16,parallel_mmap3
./run.sh 1brc_parallel_ptr2b 16 48,9.24124182302,0.07959577300336118,9.204761962020001,20.6026968,1.773515833333333,9.18642422902,9.33253927802,48,16,parallel_ptr2b
./run.sh 1brc_parallel_ptr3b 16 48,2.2467498933533334,0.03837101714424571,2.2284698080200003,30.4485068,2.7279005,2.22093691302,2.2908429590200003,48,16,parallel_ptr3b
./run.sh 1brc_parallel_ptr4 16 48,1.9860852070200001,0.036552582355871645,1.98075261202,25.8398768,3.3804424999999996,1.95249183202,2.02501117702,48,16,parallel_ptr4
./run.sh 1brc_parallel_mmap2b 24 48,2.177579767353334,0.03281797138436475,2.1589669380200003,28.757391799999997,0.5422131666666666,2.1582996260200003,2.2154727380200003,48,24,parallel_mmap2b
./run.sh 1brc_parallel_mmap3 24 48,1.9165033426866664,0.02913031014921986,1.9080152770199998,24.8025378,0.4927621666666666,1.89255979802,1.94893495302,48,24,parallel_mmap3
./run.sh 1brc_parallel_ptr2b 24 48,5.125652001020001,0.6429835235801336,5.32575055702,21.65676313333333,2.063360833333333,4.40641112302,5.64479432302,48,24,parallel_ptr2b
./run.sh 1brc_parallel_ptr3b 24 48,2.4140471866866666,0.022106510082911316,2.41265746402,30.174504466666665,2.590968833333333,2.39266832402,2.43681577202,48,24,parallel_ptr3b
./run.sh 1brc_parallel_ptr4 24 48,2.050099128353333,0.01405313428169441,2.05736052402,25.4098838,2.7502651666666664,2.03390082602,2.05903603502,48,24,parallel_ptr4
./run.sh 1brc_parallel_mmap2b 32 48,2.1361370346866666,0.03932424338923533,2.13518545702,28.940367466666668,0.5108775,2.0972972160200003,2.17592843102,48,32,parallel_mmap2b
./run.sh 1brc_parallel_mmap3 32 48,1.8582098443533333,0.009143857373650572,1.8602102920199999,24.930946133333332,0.5374438333333335,1.84823138102,1.86618786002,48,32,parallel_mmap3
./run.sh 1brc_parallel_ptr2b 32 48,3.37294254302,0.2866849149413418,3.43308054302,25.923232133333332,2.6390161666666665,3.06095900602,3.62478808002,48,32,parallel_ptr2b
./run.sh 1brc_parallel_ptr3b 32 48,2.3551543910200006,0.02380955852187731,2.3519256100200003,30.520198466666667,2.6369434999999997,2.33312398702,2.38041357602,48,32,parallel_ptr3b
./run.sh 1brc_parallel_ptr4 32 48,2.05387243302,0.01625264239831073,2.0620895800200003,25.571364133333333,3.0070851666666663,2.03515197202,2.06437574702,48,32,parallel_ptr4
