command,mean,stddev,median,user,system,min,max
./calculate_average_merykittyunsafe.sh,1.3731531913399997,0.04445930820906459,1.39470793454,15.604783579999998,0.7331673000000001,1.29969193354,1.40732006854
./calculate_average_merykitty.sh,1.5263957833400001,0.034382946135534866,1.52144352954,18.42064558,0.7650680999999999,1.47747898154,1.5664625345399998
~/Dev/C/FOSS/1brc/bin/analyze measurements.txt,1.28599224174,0.01613285976790795,1.2792316875399998,17.40632038,0.5526023,1.27590720654,1.3143965095399999
~/Dev/Crystal/1brc.cr/run.sh 1brc_parallel_mmap2b 64 8,2.28868977854,0.024446179192799067,2.28405026754,31.514339779999993,0.5855916999999999,2.25606378254,2.32195845154
~/Dev/Crystal/1brc.cr/run.sh 1brc_parallel_mmap2b 32 4,2.3561572355399996,0.027036956269126788,2.35341702454,31.200813379999992,0.5559025,2.33081565554,2.40083766154
~/Dev/Crystal/1brc.cr/run.sh 1brc_parallel_mmap2b 16 2,2.5898512893400003,0.012356261466824503,2.59620394354,27.663088979999998,0.5422328999999999,2.5687709175399998,2.59874552854
./calculate_average_serkan-ozal.sh,1.06250354374,0.0816364288869122,1.02858181854,0.0033417800000000004,0.00286272,0.9789912335400001,1.15578713354
